DateFacturation_FK;Site_FK;Produit_FK;Client_FK;PrixCatalogue;Remise;CA;Marge;CoutDirectMatiere;CoutDirectMainOeuvre;CoutIndirect;Quantite;NumFacture
20211101;15;36;41;14832.00;3560.00;11272.00;3043.00;2304.00;4444.00;1481.00;72.00;F1562
20211201;16;31;45;28125.00;5625.00;22500.00;5175.00;5891.00;6930.00;4504.00;75.00;F1563
20220101;18;35;39;59248.00;3555.00;55693.00;11139.00;13812.00;24950.00;5792.00;92.00;F1564
20220201;15;32;39;7800.00;858.00;6942.00;2430.00;1805.00;2346.00;361.00;65.00;F1565
20220301;18;34;39;76626.00;22988.00;53638.00;15019.00;12358.00;16220.00;10041.00;99.00;F1566
20220401;16;28;43;27006.00;4861.00;22145.00;8415.00;4943.00;7689.00;1098.00;42.00;F1567
20220501;17;34;44;13272.00;531.00;12741.00;3695.00;3166.00;4704.00;1176.00;42.00;F1568
20220601;14;31;39;10735.00;1396.00;9339.00;2241.00;2626.00;3833.00;639.00;95.00;F1569
20220701;14;35;38;33442.00;6354.00;27088.00;8939.00;6715.00;9800.00;1634.00;46.00;F1570
20220801;14;29;45;11999.00;2760.00;9239.00;3234.00;2222.00;2642.00;1141.00;71.00;F1571
20220901;14;26;36;5520.00;1325.00;4195.00;1217.00;774.00;1519.00;685.00;40.00;F1572
20221001;18;36;45;14652.00;3810.00;10842.00;3036.00;2966.00;3513.00;1327.00;33.00;F1573
20221101;16;34;40;31800.00;6360.00;25440.00;6614.00;6966.00;10166.00;1694.00;100.00;F1574
20221201;17;30;40;7680.00;998.00;6682.00;2539.00;1450.00;2196.00;497.00;32.00;F1575
20210101;14;31;38;10416.00;1354.00;9062.00;1994.00;1979.00;4241.00;848.00;93.00;F1576
20210201;18;25;39;15504.00;4651.00;10853.00;2713.00;2116.00;4151.00;1873.00;51.00;F1577
20210301;14;36;41;14079.00;282.00;13797.00;3587.00;2859.00;4901.00;2450.00;57.00;F1578
20210401;17;30;38;58539.00;8195.00;50344.00;11579.00;12792.00;17444.00;8529.00;79.00;F1579
20210501;16;35;45;7936.00;1746.00;6190.00;1424.00;1525.00;2383.00;858.00;31.00;F1580
20210601;16;33;43;18522.00;1852.00;16670.00;4334.00;4811.00;7402.00;123.00;49.00;F1581
20210701;14;32;38;12416.00;1614.00;10802.00;2268.00;2646.00;4267.00;1621.00;32.00;F1582
20210801;18;25;38;16856.00;1011.00;15845.00;4437.00;4335.00;5704.00;1369.00;98.00;F1583
20210901;17;26;40;35298.00;8825.00;26473.00;9795.00;5337.00;9840.00;1501.00;74.00;F1584
20211001;18;27;38;6901.00;759.00;6142.00;2334.00;1523.00;2285.00;0.00;67.00;F1585
20211101;16;35;42;11968.00;2753.00;9215.00;2765.00;2000.00;3677.00;773.00;44.00;F1586
20211201;17;26;44;62390.00;14974.00;47416.00;12328.00;12632.00;15088.00;7368.00;85.00;F1587
20220101;15;31;38;22720.00;3181.00;19539.00;7425.00;4724.00;5451.00;1939.00;40.00;F1588
20220201;15;27;43;24304.00;972.00;23332.00;6766.00;6461.00;9111.00;994.00;56.00;F1589
20220301;14;28;37;19968.00;3794.00;16174.00;3397.00;3194.00;6133.00;3450.00;64.00;F1590
20220401;15;25;44;22344.00;3352.00;18992.00;4748.00;4416.00;6980.00;2848.00;76.00;F1591
20220501;18;36;40;18550.00;5565.00;12985.00;2727.00;4103.00;5437.00;718.00;35.00;F1592
20220601;18;25;37;71289.00;20674.00;50615.00;16197.00;8949.00;16176.00;9293.00;89.00;F1593
20220701;17;36;37;19915.00;2987.00;16928.00;5248.00;3037.00;4672.00;3971.00;35.00;F1594
20220801;15;25;43;25285.00;2529.00;22756.00;7054.00;3926.00;9421.00;2355.00;65.00;F1595
20220901;14;31;37;71974.00;15115.00;56859.00;19332.00;10132.00;22516.00;4879.00;97.00;F1596
20221001;15;35;38;75576.00;9825.00;65751.00;24985.00;11007.00;18752.00;11007.00;94.00;F1597
20221101;14;25;42;53840.00;16152.00;37688.00;10930.00;9098.00;12041.00;5619.00;80.00;F1598
20221201;16;25;44;20244.00;6073.00;14171.00;2834.00;3968.00;4988.00;2381.00;42.00;F1599
20210101;18;28;42;17750.00;4793.00;12957.00;3110.00;3939.00;4825.00;1083.00;50.00;F1600
20210201;15;35;42;43288.00;10822.00;32466.00;8117.00;6087.00;10714.00;7548.00;56.00;F1601
20210301;18;25;42;33696.00;8424.00;25272.00;8340.00;4402.00;9313.00;3217.00;96.00;F1602
20210401;15;31;42;20777.00;4363.00;16414.00;5581.00;3142.00;6391.00;1300.00;79.00;F1603
20210501;16;32;39;23250.00;5580.00;17670.00;6538.00;3896.00;6234.00;1002.00;75.00;F1604
20210601;15;35;43;16800.00;4704.00;12096.00;3024.00;2631.00;5171.00;1270.00;84.00;F1605
20210701;16;31;45;31636.00;949.00;30687.00;8285.00;8961.00;11649.00;1792.00;44.00;F1606
20210801;14;26;36;15785.00;4104.00;11681.00;4322.00;1840.00;3827.00;1692.00;35.00;F1607
20210901;15;26;45;21060.00;632.00;20428.00;6946.00;4854.00;6876.00;1752.00;81.00;F1608
20211001;18;32;37;40350.00;2421.00;37929.00;12137.00;9543.00;12380.00;3869.00;75.00;F1609
20211101;18;32;45;36960.00;3326.00;33634.00;7063.00;10628.00;12488.00;3455.00;96.00;F1610
20211201;16;35;45;56472.00;15812.00;40660.00;11385.00;9075.00;13467.00;6733.00;78.00;F1611
20220101;17;25;40;16384.00;4096.00;12288.00;2458.00;2654.00;4620.00;2556.00;32.00;F1612
20220201;17;24;42;42510.00;12753.00;29757.00;10713.00;5523.00;8951.00;4570.00;65.00;F1613
20220301;17;27;41;15314.00;4594.00;10720.00;4074.00;1861.00;3124.00;1661.00;31.00;F1614
20220401;18;25;41;30912.00;1855.00;29057.00;7845.00;7424.00;11667.00;2121.00;84.00;F1615
20220501;16;31;42;5520.00;1325.00;4195.00;1594.00;676.00;1274.00;651.00;46.00;F1616
20220601;16;34;36;12540.00;1379.00;11161.00;2232.00;2857.00;4643.00;1429.00;55.00;F1617
20220701;14;29;37;38458.00;6538.00;31920.00;11172.00;5602.00;8507.00;6639.00;82.00;F1618
20220801;14;28;41;72468.00;16668.00;55800.00;14508.00;11562.00;19820.00;9910.00;99.00;F1619
20220901;14;36;45;45815.00;13286.00;32529.00;9108.00;6089.00;9603.00;7729.00;55.00;F1620
20221001;18;27;38;7526.00;1882.00;5644.00;1750.00;1363.00;1908.00;623.00;71.00;F1621
20221101;15;29;41;4588.00;1239.00;3349.00;1139.00;641.00;1193.00;376.00;37.00;F1622
20221201;15;33;39;8148.00;163.00;7985.00;2715.00;2055.00;2793.00;422.00;42.00;F1623
20210101;18;35;38;29590.00;4439.00;25151.00;6791.00;7344.00;8996.00;2020.00;55.00;F1624
20210201;16;35;39;24196.00;6533.00;17663.00;3709.00;5163.00;6140.00;2651.00;92.00;F1625
20210301;14;29;42;23936.00;4069.00;19867.00;7152.00;3306.00;7120.00;2289.00;88.00;F1626
20210401;17;36;40;25700.00;5911.00;19789.00;6530.00;3447.00;7425.00;2387.00;50.00;F1627
20210501;14;34;37;26599.00;3724.00;22875.00;6405.00;4282.00;6753.00;5435.00;67.00;F1628
20210601;16;27;36;20160.00;2016.00;18144.00;5443.00;3810.00;7494.00;1397.00;90.00;F1629
20210701;18;30;45;5907.00;1772.00;4135.00;1116.00;906.00;1298.00;815.00;33.00;F1630
20210801;17;24;36;52290.00;8889.00;43401.00;13454.00;11380.00;17669.00;898.00;70.00;F1631
20210901;16;28;42;27571.00;1103.00;26468.00;6088.00;7948.00;12228.00;204.00;79.00;F1632
20211001;15;31;36;34080.00;9883.00;24197.00;7985.00;4215.00;9727.00;2270.00;71.00;F1633
20211101;14;30;42;53988.00;9178.00;44810.00;10306.00;13802.00;14837.00;5865.00;66.00;F1634
20211201;18;36;44;27720.00;6098.00;21622.00;7351.00;4139.00;6993.00;3139.00;36.00;F1635
20220101;16;28;44;7785.00;1946.00;5839.00;1285.00;1594.00;2414.00;546.00;45.00;F1636
20220201;14;32;38;35190.00;4223.00;30967.00;9600.00;5555.00;10684.00;5128.00;45.00;F1637
20220301;14;32;43;29400.00;6762.00;22638.00;4528.00;6157.00;10323.00;1630.00;56.00;F1638
20220401;17;29;43;12824.00;898.00;11926.00;2743.00;2847.00;5234.00;1102.00;56.00;F1639
20220501;18;25;45;35855.00;3227.00;32628.00;9136.00;7283.00;11981.00;4228.00;71.00;F1640
20220601;15;36;42;39312.00;1966.00;37346.00;11577.00;6442.00;13142.00;6185.00;52.00;F1641
20220701;15;33;44;80654.00;6452.00;74202.00;23745.00;14128.00;29770.00;6559.00;98.00;F1642
20220801;16;32;44;16732.00;335.00;16397.00;5575.00;4004.00;6385.00;433.00;47.00;F1643
20220901;17;26;36;23868.00;3580.00;20288.00;5275.00;4654.00;7056.00;3303.00;68.00;F1644
20221001;18;34;37;56576.00;15841.00;40735.00;8962.00;8896.00;13027.00;9850.00;68.00;F1645
20221101;17;27;40;44010.00;11443.00;32567.00;8793.00;8796.00;10461.00;4517.00;90.00;F1646
20221201;17;28;45;32600.00;8476.00;24124.00;9167.00;4038.00;7479.00;3440.00;100.00;F1647
20210101;16;32;45;9292.00;1673.00;7619.00;2819.00;1776.00;2256.00;768.00;46.00;F1648
20210201;18;33;44;24400.00;1464.00;22936.00;5275.00;4592.00;9007.00;4062.00;100.00;F1649
20210301;15;32;38;12402.00;3721.00;8681.00;2952.00;2062.00;2463.00;1204.00;39.00;F1650
20210401;14;34;39;13515.00;2838.00;10677.00;2242.00;2868.00;3543.00;2024.00;53.00;F1651
20210501;14;27;43;16384.00;3277.00;13107.00;4719.00;2600.00;4697.00;1091.00;32.00;F1652
20210601;16;33;40;30118.00;2108.00;28010.00;7003.00;7773.00;11344.00;1890.00;74.00;F1653
20210701;16;29;39;35332.00;7066.00;28266.00;7632.00;6809.00;8666.00;5159.00;73.00;F1654
20210801;16;31;42;18600.00;4278.00;14322.00;4869.00;2836.00;5294.00;1323.00;75.00;F1655
20210901;16;25;42;37303.00;7834.00;29469.00;10904.00;6126.00;9839.00;2600.00;73.00;F1656
20211001;17;36;40;12384.00;3096.00;9288.00;1950.00;2642.00;4109.00;587.00;96.00;F1657
20211101;15;28;41;28736.00;7471.00;21265.00;4678.00;6635.00;7132.00;2820.00;64.00;F1658
20211201;14;34;43;19968.00;3794.00;16174.00;4690.00;4364.00;5742.00;1378.00;96.00;F1659
20220101;17;31;43;52140.00;10428.00;41712.00;10011.00;9510.00;16802.00;5389.00;66.00;F1660
20220201;18;24;41;35241.00;705.00;34536.00;8289.00;10236.00;13648.00;2363.00;51.00;F1661
20220301;15;32;41;12400.00;2604.00;9796.00;2253.00;2187.00;3319.00;2037.00;50.00;F1662
20220401;17;31;41;48832.00;12208.00;36624.00;13185.00;7969.00;11720.00;3750.00;64.00;F1663
20220501;17;34;45;18780.00;3944.00;14836.00;4599.00;3276.00;5733.00;1228.00;30.00;F1664
20220601;17;30;42;60119.00;2405.00;57714.00;21931.00;13955.00;17176.00;4652.00;79.00;F1665
20220701;14;27;45;42670.00;9387.00;33283.00;9319.00;9106.00;12222.00;2636.00;85.00;F1666
20220801;17;27;39;59755.00;7768.00;51987.00;19235.00;10481.00;18014.00;4257.00;95.00;F1667
20220901;15;25;44;52272.00;10977.00;41295.00;12801.00;9973.00;13677.00;4844.00;72.00;F1668
20221001;16;26;43;13608.00;3946.00;9662.00;3092.00;2365.00;2825.00;1380.00;84.00;F1669
20221101;16;36;37;23856.00;4771.00;19085.00;4199.00;5806.00;7592.00;1488.00;56.00;F1670
20221201;15;26;40;36480.00;6931.00;29549.00;8569.00;7133.00;8812.00;5035.00;96.00;F1671
20210101;17;31;38;28006.00;2801.00;25205.00;7814.00;4348.00;9391.00;3652.00;38.00;F1672
20210201;15;24;43;40488.00;6883.00;33605.00;10082.00;7527.00;11056.00;4940.00;84.00;F1673
20210301;18;33;42;6020.00;181.00;5839.00;1343.00;1798.00;1888.00;810.00;35.00;F1674
20210401;17;25;39;28680.00;2008.00;26672.00;8002.00;6908.00;8028.00;3734.00;40.00;F1675
20210501;18;35;40;20710.00;4556.00;16154.00;3877.00;4788.00;7243.00;246.00;38.00;F1676
20210601;18;32;45;29204.00;6425.00;22779.00;6150.00;5488.00;7982.00;3159.00;49.00;F1677
20210701;15;27;38;13167.00;395.00;12772.00;3576.00;3403.00;4690.00;1103.00;33.00;F1678
20210801;18;29;42;26200.00;6550.00;19650.00;4716.00;4630.00;5974.00;4330.00;100.00;F1679
20210901;16;32;39;5148.00;618.00;4530.00;1495.00;1123.00;1275.00;637.00;33.00;F1680
20211001;17;29;45;73300.00;5131.00;68169.00;14315.00;15079.00;21542.00;17233.00;100.00;F1681
20211101;17;31;42;49302.00;4437.00;44865.00;10319.00;9327.00;14509.00;10710.00;99.00;F1682
20211201;16;25;39;8910.00;2495.00;6415.00;1604.00;1491.00;2309.00;1011.00;55.00;F1683
20220101;18;25;37;33544.00;4025.00;29519.00;10922.00;6323.00;11158.00;1116.00;56.00;F1684
20220201;16;35;36;6099.00;1037.00;5062.00;1468.00;1186.00;2120.00;288.00;57.00;F1685
20220301;17;31;43;27180.00;7882.00;19298.00;3860.00;5403.00;6484.00;3551.00;60.00;F1686
20220401;18;33;39;33793.00;9800.00;23993.00;6238.00;5327.00;9233.00;3195.00;47.00;F1687
20220501;17;36;38;17424.00;2091.00;15333.00;4753.00;3174.00;5078.00;2328.00;44.00;F1688
20220601;14;26;45;10492.00;2833.00;7659.00;2910.00;1757.00;2137.00;855.00;61.00;F1689
20220701;18;25;41;20150.00;3627.00;16523.00;4461.00;4342.00;5910.00;1810.00;65.00;F1690
20220801;16;27;37;18480.00;1109.00;17371.00;3474.00;4308.00;7226.00;2363.00;80.00;F1691
20220901;16;35;37;45202.00;4972.00;40230.00;10460.00;10717.00;17862.00;1191.00;97.00;F1692
20221001;14;29;42;8040.00;1206.00;6834.00;2529.00;1550.00;1765.00;990.00;60.00;F1693
20221101;17;34;42;14558.00;3057.00;11501.00;4255.00;2681.00;3623.00;942.00;58.00;F1694
20221201;14;35;40;6636.00;1327.00;5309.00;1911.00;1257.00;1903.00;238.00;42.00;F1695
20210101;18;34;38;6216.00;932.00;5284.00;2008.00;1179.00;1704.00;393.00;37.00;F1696
20210201;18;33;44;20292.00;812.00;19480.00;7402.00;4348.00;7247.00;483.00;57.00;F1697
20210301;16;33;43;15606.00;312.00;15294.00;5353.00;3281.00;4076.00;2584.00;54.00;F1698
20210401;15;29;43;30132.00;5122.00;25010.00;8253.00;5195.00;9551.00;2011.00;62.00;F1699
20210501;18;25;36;54599.00;3276.00;51323.00;11291.00;10408.00;23619.00;6005.00;71.00;F1700
20210601;15;28;37;65988.00;19137.00;46851.00;17803.00;10167.00;15976.00;2905.00;78.00;F1701
20210701;18;29;37;30883.00;6485.00;24398.00;7075.00;6929.00;7622.00;2772.00;89.00;F1702
20210801;16;27;42;16443.00;493.00;15950.00;4147.00;4367.00;5429.00;2007.00;87.00;F1703
20210901;17;25;39;68115.00;14985.00;53130.00;13814.00;12974.00;18872.00;7470.00;95.00;F1704
20211001;16;35;44;34144.00;4439.00;29705.00;9803.00;5374.00;9752.00;4776.00;88.00;F1705
20211101;14;24;38;4687.00;1078.00;3609.00;1299.00;855.00;993.00;462.00;43.00;F1706
20211201;18;24;44;24367.00;4386.00;19981.00;4596.00;4769.00;6308.00;4308.00;59.00;F1707
20220101;14;27;39;7216.00;577.00;6639.00;2324.00;1295.00;2373.00;647.00;41.00;F1708
20220201;15;34;40;79584.00;4775.00;74809.00;20198.00;18568.00;22937.00;13106.00;96.00;F1709
20220301;16;26;36;40643.00;11786.00;28857.00;10389.00;4986.00;8495.00;4987.00;97.00;F1710
20220401;14;29;45;31332.00;4073.00;27259.00;5452.00;7632.00;10249.00;3926.00;42.00;F1711
20220501;18;32;39;19788.00;3760.00;16028.00;4007.00;4568.00;6131.00;1322.00;68.00;F1712
20220601;14;33;36;54520.00;4362.00;50158.00;15047.00;13693.00;14747.00;6671.00;94.00;F1713
20220701;15;33;36;42180.00;5483.00;36697.00;13578.00;9016.00;12253.00;1850.00;60.00;F1714
20220801;16;29;42;18060.00;1625.00;16435.00;4273.00;3770.00;6324.00;2068.00;84.00;F1715
20220901;14;34;40;11186.00;3132.00;8054.00;1691.00;2418.00;2736.00;1209.00;94.00;F1716
20221001;17;31;41;14670.00;2201.00;12469.00;2993.00;3222.00;4075.00;2179.00;90.00;F1717
20221101;15;34;38;30264.00;1513.00;28751.00;10638.00;5072.00;9057.00;3984.00;97.00;F1718
20221201;17;33;44;19364.00;775.00;18589.00;5763.00;4361.00;6413.00;2052.00;47.00;F1719
20210101;17;35;37;44730.00;1789.00;42941.00;8588.00;12367.00;15459.00;6527.00;90.00;F1720
20210201;14;33;40;77456.00;10069.00;67387.00;18868.00;16982.00;19893.00;11644.00;94.00;F1721
20210301;18;36;36;32618.00;7176.00;25442.00;6869.00;7429.00;7986.00;3158.00;47.00;F1722
20210401;14;25;36;16864.00;4891.00;11973.00;4310.00;2069.00;3218.00;2376.00;32.00;F1723
20210501;14;29;36;38720.00;4646.00;34074.00;11926.00;6423.00;11960.00;3765.00;64.00;F1724
20210601;14;29;38;35604.00;4629.00;30975.00;9912.00;7793.00;9478.00;3792.00;43.00;F1725
20210701;16;32;38;16095.00;1770.00;14325.00;4441.00;3361.00;5733.00;790.00;87.00;F1726
20210801;15;25;43;32763.00;3932.00;28831.00;6055.00;7744.00;9338.00;5694.00;67.00;F1727
20210901;18;30;44;68996.00;11729.00;57267.00;20043.00;14145.00;16751.00;6328.00;94.00;F1728
20211001;14;27;43;13584.00;1902.00;11682.00;3388.00;3235.00;3649.00;1410.00;48.00;F1729
20211101;18;24;37;9554.00;2580.00;6974.00;2511.00;1696.00;1919.00;848.00;34.00;F1730
20211201;18;25;37;22924.00;3439.00;19485.00;4287.00;4863.00;8511.00;1824.00;44.00;F1731
20220101;18;30;42;27832.00;8350.00;19482.00;6819.00;4939.00;5825.00;1899.00;71.00;F1732
20220201;16;29;43;49780.00;2987.00;46793.00;10762.00;14412.00;15854.00;5765.00;95.00;F1733
20220301;17;25;45;54320.00;4889.00;49431.00;11863.00;13149.00;16154.00;8265.00;80.00;F1734
20220401;15;27;45;31200.00;2808.00;28392.00;6814.00;5610.00;10789.00;5179.00;65.00;F1735
20220501;17;31;43;28126.00;4781.00;23345.00;7937.00;6163.00;6780.00;2465.00;82.00;F1736
20220601;18;29;37;11232.00;2920.00;8312.00;2577.00;1606.00;3441.00;688.00;52.00;F1737
20220701;16;36;39;29718.00;7430.00;22288.00;6686.00;4369.00;8425.00;2808.00;78.00;F1738
20220801;14;24;36;12250.00;2818.00;9432.00;2924.00;1757.00;2668.00;2083.00;70.00;F1739
20220901;17;28;37;20410.00;5919.00;14491.00;3913.00;2856.00;4866.00;2856.00;65.00;F1740
20221001;15;28;44;14025.00;3226.00;10799.00;3996.00;1973.00;3333.00;1497.00;85.00;F1741
20221101;17;32;38;12150.00;2552.00;9598.00;2112.00;2096.00;3294.00;2096.00;50.00;F1742
20221201;17;34;38;43260.00;9950.00;33310.00;9327.00;6955.00;10313.00;6715.00;84.00;F1743
20210101;16;24;38;10050.00;1206.00;8844.00;3007.00;2043.00;3327.00;467.00;30.00;F1744
20210201;14;26;36;53196.00;6384.00;46812.00;13575.00;8642.00;16619.00;7976.00;93.00;F1745
20210301;17;30;44;52122.00;14594.00;37528.00;13885.00;6147.00;14186.00;3310.00;73.00;F1746
20210401;15;31;45;26390.00;1056.00;25334.00;7600.00;6916.00;7980.00;2838.00;70.00;F1747
20210501;15;36;45;72556.00;19590.00;52966.00;14830.00;14873.00;19449.00;3814.00;97.00;F1748
20210601;17;28;41;71200.00;20648.00;50552.00;13144.00;13093.00;16085.00;8230.00;100.00;F1749
20210701;16;25;39;26676.00;6135.00;20541.00;4108.00;4108.00;7888.00;4437.00;39.00;F1750
20210801;17;26;45;6420.00;1605.00;4815.00;1252.00;926.00;1603.00;1034.00;60.00;F1751
20210901;17;27;41;20992.00;1260.00;19732.00;5722.00;3783.00;7145.00;3082.00;32.00;F1752
20211001;14;30;44;6681.00;869.00;5812.00;1976.00;997.00;1880.00;959.00;51.00;F1753
20211101;18;34;38;25047.00;1753.00;23294.00;8619.00;4403.00;8805.00;1467.00;33.00;F1754
20211201;15;33;43;20020.00;5405.00;14615.00;4969.00;3762.00;5112.00;772.00;77.00;F1755
20220101;15;30;36;52114.00;5211.00;46903.00;14071.00;8865.00;18386.00;5581.00;71.00;F1756
20220201;15;35;40;63891.00;9584.00;54307.00;11948.00;10590.00;24145.00;7624.00;93.00;F1757
20220301;14;24;38;14442.00;2744.00;11698.00;3626.00;2664.00;3632.00;1776.00;87.00;F1758
20220401;16;28;45;62160.00;4351.00;57809.00;15608.00;16880.00;20256.00;5065.00;84.00;F1759
20220501;18;28;42;39440.00;6310.00;33130.00;12258.00;8349.00;11897.00;626.00;68.00;F1760
20220601;17;33;36;11410.00;342.00;11068.00;3320.00;2634.00;3099.00;2015.00;35.00;F1761
20220701;17;35;45;47656.00;5242.00;42414.00;13572.00;11248.00;13267.00;4327.00;74.00;F1762
20220801;17;34;42;12390.00;1611.00;10779.00;2479.00;3320.00;3486.00;1494.00;35.00;F1763
20220901;16;33;41;28652.00;6876.00;21776.00;5008.00;4360.00;8384.00;4024.00;76.00;F1764
20221001;14;29;44;47376.00;2843.00;44533.00;10243.00;8915.00;18860.00;6515.00;56.00;F1765
20221101;15;24;41;14040.00;4212.00;9828.00;2064.00;3028.00;3183.00;1553.00;72.00;F1766
20221201;14;24;36;54717.00;14774.00;39943.00;14779.00;6543.00;13840.00;4781.00;69.00;F1767
20210101;16;32;42;9724.00;389.00;9335.00;2801.00;2614.00;3202.00;718.00;44.00;F1768
20210201;15;33;39;23328.00;5365.00;17963.00;4850.00;3541.00;5507.00;4065.00;96.00;F1769
20210301;14;24;41;21805.00;1308.00;20497.00;7789.00;4194.00;6735.00;1779.00;49.00;F1770
20210401;16;35;41;14892.00;1936.00;12956.00;2721.00;2763.00;4299.00;3173.00;68.00;F1771
20210501;16;24;43;68727.00;5498.00;63229.00;20233.00;13759.00;18488.00;10749.00;93.00;F1772
20210601;18;24;41;46875.00;4688.00;42187.00;15187.00;8910.00;11610.00;6480.00;75.00;F1773
20210701;18;27;38;34896.00;5234.00;29662.00;10975.00;5232.00;9904.00;3551.00;48.00;F1774
20210801;17;34;36;61128.00;9169.00;51959.00;10392.00;10392.00;23693.00;7482.00;72.00;F1775
20210901;15;35;42;31752.00;5715.00;26037.00;6249.00;7124.00;10290.00;2374.00;56.00;F1776
20211001;14;35;43;72090.00;1442.00;70648.00;26140.00;14243.00;21809.00;8456.00;89.00;F1777
20211101;14;28;36;18815.00;5268.00;13547.00;3522.00;3108.00;4311.00;2606.00;71.00;F1778
20211201;14;24;38;43512.00;9573.00;33939.00;6788.00;8145.00;14933.00;4073.00;56.00;F1779
20220101;17;30;38;12054.00;2049.00;10005.00;2401.00;1977.00;4030.00;1597.00;41.00;F1780
20220201;17;35;41;20944.00;3142.00;17802.00;5697.00;4479.00;4842.00;2784.00;77.00;F1781
20220301;17;24;37;63450.00;9518.00;53932.00;18337.00;11390.00;17086.00;7119.00;94.00;F1782
20220401;18;35;45;40641.00;7315.00;33326.00;10998.00;8931.00;10048.00;3349.00;69.00;F1783
20220501;16;34;37;13984.00;1818.00;12166.00;3406.00;2190.00;3504.00;3066.00;32.00;F1784
20220601;17;31;44;21681.00;4119.00;17562.00;5444.00;3514.00;5090.00;3514.00;73.00;F1785
20220701;17;36;43;33156.00;6963.00;26193.00;9691.00;6271.00;6931.00;3300.00;54.00;F1786
20220801;15;24;38;10318.00;1445.00;8873.00;3372.00;1485.00;2861.00;1155.00;67.00;F1787
20220901;16;27;37;6669.00;867.00;5802.00;2089.00;1448.00;1819.00;446.00;39.00;F1788
20210101;14;26;36;36888.00;7378.00;29510.00;10033.00;6427.00;10518.00;2532.00;53.00;F1789
20210201;15;34;45;17700.00;2478.00;15222.00;3349.00;3443.00;5343.00;3087.00;59.00;F1790
20210301;18;26;37;72819.00;8738.00;64081.00;20506.00;16559.00;25709.00;1307.00;93.00;F1791
20210401;17;25;43;21148.00;2326.00;18822.00;4706.00;4658.00;7340.00;2118.00;68.00;F1792
20210501;18;24;42;8177.00;1227.00;6950.00;2433.00;1129.00;2078.00;1310.00;37.00;F1793
20210601;14;32;40;16115.00;4351.00;11764.00;4000.00;2096.00;3727.00;1941.00;55.00;F1794
20210701;14;28;43;20020.00;4805.00;15215.00;4260.00;3067.00;4601.00;3287.00;35.00;F1795
20210801;16;25;43;58254.00;2330.00;55924.00;14540.00;12001.00;20278.00;9105.00;73.00;F1796
20210901;17;24;45;9906.00;2972.00;6934.00;1803.00;1693.00;2309.00;1129.00;78.00;F1797
20211001;16;25;38;65412.00;11120.00;54292.00;20631.00;12118.00;14474.00;7069.00;92.00;F1798
20211101;16;35;42;10260.00;513.00;9747.00;3411.00;2534.00;3231.00;571.00;54.00;F1799
20211201;16;36;44;45080.00;9016.00;36064.00;11540.00;6621.00;9810.00;8093.00;70.00;F1800
20220101;17;28;41;34017.00;1021.00;32996.00;9569.00;8902.00;10542.00;3983.00;87.00;F1801
20220201;18;30;36;8208.00;1642.00;6566.00;1642.00;1625.00;2314.00;985.00;54.00;F1802
20220301;14;25;45;33080.00;7939.00;25141.00;9554.00;5611.00;8261.00;1715.00;40.00;F1803
20220401;18;29;36;10064.00;2818.00;7246.00;1449.00;2145.00;3420.00;232.00;68.00;F1804
20220501;15;33;43;41665.00;2083.00;39582.00;9500.00;10228.00;17147.00;2707.00;65.00;F1805
20220601;15;31;38;38125.00;3813.00;34312.00;13039.00;5956.00;11062.00;4255.00;61.00;F1806
20220701;15;33;36;27861.00;6129.00;21732.00;7389.00;5737.00;6311.00;2295.00;37.00;F1807
20220801;18;27;42;27267.00;6271.00;20996.00;7349.00;3685.00;7233.00;2729.00;61.00;F1808
